Title: The Catalina Surveys Periodic Variable Star Catalog 
Authors: Drake A.J., Graham M.J., Djorgovski S.G., Catelan M., Mahabal A.A., 
         Torrealba .G., Garcia-Alvarez D., Donalek C., Prieto J.L., Williams R.,
         Larson S., Christensen E., Belokurov V., Koposov S.E., Beshore E., 
         Boattini A., Gibbs A., Hill .R., Kowalski R., Johnson J., Shelly F. 
Table: Periodic Variable Catalog
================================================================================
Byte-by-byte Description of file: apjs496324t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label   Explanations
--------------------------------------------------------------------------------
   1- 20 A20    ---      CSS     Catalina Sky Survey identifier
  22- 23 I2     h        RAh     Hour of Right Ascension (J2000) 
  25- 26 I2     min      RAm     Minute of Right Ascension (J2000) 
  28- 32 F5.2   s        RAs     Second of Right Ascension (J2000) 
      34 A1     ---      DE-     Sign of the Declination (J2000)
  35- 36 I2     deg      DEd     Degree of Declination (J2000) 
  38- 39 I2     arcmin   DEm     Arcminute of Declination (J2000) 
  41- 44 F4.1   arcsec   DEs     Arcsecond of Declination (J2000) 
  46- 50 F5.2   mag      <Vmag>  Average V band magnitude from AFD
  52- 62 F11.7  d        PF      ? Period
  64- 68 F5.2   mag      AV      Amplitude from AFD
  70- 71 I2     ---      Class   Numerical class based on Table 2
      73 A1     ---    f_Class   Flag on Class (1)
--------------------------------------------------------------------------------
Note (1): 
    a = Period is inexact based on light curve inspection. 
    b = An object exhibiting baseline variation due to spots. 
CSS_J095000.1+234952 09 50 00.13 +23 49 52.2 15.44   1.1698684  0.09  1 
CSS_J095002.2+532233 09 50 02.24 +53 22 33.3 16.33   0.270306   0.16  1 
CSS_J095008.9+071847 09 50 08.91 +07 18 47.9 14.27   0.5396360  0.35  2 
CSS_J095009.6+092632 09 50 09.61 +09 26 32.5 13.30   0.450465   0.35  1 
CSS_J095009.7-145120 09 50 09.72 -14 51 20.7 16.79   0.31216    0.69  1 
CSS_J095010.1-084846 09 50 10.19 -08 48 46.5 15.85   0.369904   0.56  1 
CSS_J095012.7-044858 09 50 12.70 -04 48 58.2 15.90   0.277768   0.20  1 
CSS_J095013.7-140448 09 50 13.74 -14 04 48.9 14.70   0.259574   0.18  1 
CSS_J095014.0-085029 09 50 14.07 -08 50 29.4 15.63   0.292098   0.75  1 
CSS_J095016.0+054626 09 50 16.09 +05 46 26.7 17.88   1.10117    1.09  2 
CSS_J095017.3-061952 09 50 17.31 -06 19 52.5 17.65   0.261862   0.37  5 
CSS_J095018.5+101824 09 50 18.57 +10 18 24.5 16.30   0.367786   0.26  1 
CSS_J095021.5+314357 09 50 21.52 +31 43 57.0 16.78   0.245259   0.70  1 
CSS_J095021.6+164109 09 50 21.63 +16 41 09.8 16.63   0.348106   0.28  1 
CSS_J095022.4-153315 09 50 22.42 -15 33 15.8 15.44   0.311006   0.29  1 
CSS_J095025.2-121125 09 50 25.20 -12 11 25.9 16.26   0.27286    0.55  1 
CSS_J095027.1-124211 09 50 27.14 -12 42 11.8 16.11   0.287006   0.10  1 
CSS_J095027.6-002317 09 50 27.60 -00 23 17.4 16.47   1.18367    0.62  2 
CSS_J095027.6+204305 09 50 27.69 +20 43 05.5 12.46   0.2352480  0.45  1 
CSS_J095029.0+513151 09 50 29.00 +51 31 51.4 14.22   0.401064   0.36  1 
CSS_J095030.3-110405 09 50 30.30 -11 04 05.3 12.88   0.58796    0.19  1 
CSS_J095030.5+001648 09 50 30.50 +00 16 48.4 13.86   0.4005859  0.33  5 
CSS_J095031.0+630442 09 50 31.04 +63 04 42.5 14.70   0.54759    1.09  4 
CSS_J095031.4+182327 09 50 31.46 +18 23 27.3 15.52   0.250821   0.49  1 
CSS_J095041.8+332746 09 50 41.81 +33 27 46.1 16.68   0.269912   0.54  3 
CSS_J095042.0+330816 09 50 42.02 +33 08 16.8 18.48   0.3678282  0.38  5 a  
CSS_J095045.0-081948 09 50 45.04 -08 19 48.8 12.79   0.30644    0.32  1 a  
CSS_J095047.7-022729 09 50 47.70 -02 27 29.5 14.80   0.353209   0.12  1 
CSS_J095050.0+044229 09 50 50.07 +04 42 29.0 17.10   0.457964   0.35  1 
CSS_J095056.6-144021 09 50 56.62 -14 40 21.0 15.16   0.28284    0.24  1 
CSS_J095059.4+195023 09 50 59.40 +19 50 23.2 12.79   0.33208    0.20  1 
CSS_J095100.7-130209 09 51 00.70 -13 02 09.7 14.85   0.362182   0.31  1 
CSS_J095102.4+515628 09 51 02.43 +51 56 28.1 15.75   0.336388   0.42  1 
CSS_J095108.2-040236 09 51 08.25 -04 02 36.8 16.97   0.259269   0.18  1 a  
CSS_J095111.0+583059 09 51 11.01 +58 30 59.3 16.47   0.5448998  1.20  4 
CSS_J095113.7-133655 09 51 13.76 -13 36 55.1 16.23   0.367082   0.39  1 
CSS_J095121.7+082613 09 51 21.76 +08 26 13.0 17.16   0.391768   0.31  1 
CSS_J095122.0+095245 09 51 22.03 +09 52 45.4 14.69   0.6249171  0.10  2 
CSS_J095126.0+530930 09 51 26.04 +53 09 30.4 15.32   3.45372    0.19  8 
CSS_J095127.2+064934 09 51 27.20 +06 49 34.4 16.02   0.25064    0.47  1 
CSS_J095127.5+233013 09 51 27.56 +23 30 13.2 14.18   0.39126    0.30  1 
CSS_J095128.4+321058 09 51 28.45 +32 10 58.1 15.89   0.240438   0.16  1 
CSS_J095129.0-130005 09 51 29.05 -13 00 05.0 13.98   0.320928   0.29  1 
CSS_J095133.1+011829 09 51 33.10 +01 18 29.2 18.60   0.230998   0.49  1 
CSS_J095140.7+305546 09 51 40.70 +30 55 46.9 16.85   0.3070387  0.42  5 
CSS_J095140.9+051011 09 51 40.98 +05 10 11.8 15.19   0.287435   0.14  1 
CSS_J095142.9-052812 09 51 42.90 -05 28 12.4 17.26   0.339843   0.40  5 
CSS_J095143.4+210134 09 51 43.40 +21 01 34.5 17.18   0.282187   0.26  1 
CSS_J095144.1-121132 09 51 44.12 -12 11 32.2 14.61   0.414994   0.16  1 
CSS_J095146.5+463619 09 51 46.57 +46 36 19.7 16.15   0.336764   0.38  5 
CSS_J095155.0+375546 09 51 55.02 +37 55 46.7 16.10   0.31929    0.61  1 
CSS_J095156.0-123425 09 51 56.01 -12 34 25.1 16.49   0.327674   0.17  1 
CSS_J095156.6-133239 09 51 56.67 -13 32 39.1 16.57   0.26046    0.29  1 
CSS_J095202.1+212937 09 52 02.17 +21 29 37.4 18.90   0.235854   0.56  1 
CSS_J095204.2+031202 09 52 04.23 +03 12 02.6 15.64   0.282076   0.82  1 
CSS_J095204.5+260546 09 52 04.52 +26 05 46.8 12.92   0.378328   0.20  1 
CSS_J095206.5-042703 09 52 06.53 -04 27 03.8 15.12   0.650921   0.14  1 
CSS_J095208.8+005230 09 52 08.89 +00 52 30.1 17.96   0.26618    0.31  1 
CSS_J095212.1-103125 09 52 12.14 -10 31 25.5 15.13   0.353554   0.22  1 
CSS_J095213.1+084128 09 52 13.15 +08 41 28.5 16.53   0.3417860  0.37  5 
CSS_J095213.5+225309 09 52 13.58 +22 53 09.7 13.69   0.372571   0.21  1 
CSS_J095216.3-091344 09 52 16.39 -09 13 44.5 13.64   0.398178   0.25  1 
CSS_J095222.8+005917 09 52 22.85 +00 59 17.8 14.93   0.294948   0.07  1 
CSS_J095226.9-043403 09 52 26.91 -04 34 03.1 14.11   0.242646   0.11  1 
CSS_J095228.1-022410 09 52 28.17 -02 24 10.1 15.97   0.285492   0.07  1 
CSS_J095229.5-011821 09 52 29.54 -01 18 21.3 16.05   0.591242   0.18  1 
CSS_J095232.6+521858 09 52 32.68 +52 18 58.5 18.39   0.6076308  0.51  4 
CSS_J095232.8+292951 09 52 32.84 +29 29 51.7 14.78   0.324498   0.29  1 
CSS_J095234.3+211729 09 52 34.37 +21 17 29.7 19.07   0.301488   0.38  1 
CSS_J095234.7+312104 09 52 34.70 +31 21 04.9 17.44   0.9143542  0.63  2 
CSS_J095236.8+481644 09 52 36.82 +48 16 44.1 15.98   0.224478   0.43  1 
CSS_J095237.0-072537 09 52 37.02 -07 25 37.3 16.54   0.275418   0.57  1 
CSS_J095237.6-115623 09 52 37.61 -11 56 23.3 14.59   0.324228   0.14  1 
CSS_J095238.7-032230 09 52 38.78 -03 22 30.3 15.78   0.6692853  0.09  1 
CSS_J095239.9+030641 09 52 39.99 +03 06 41.1 14.14   1.1028     0.23  2 
CSS_J095241.8-141444 09 52 41.83 -14 14 44.3 14.33   0.620416   0.38  1 
CSS_J095247.1+035829 09 52 47.10 +03 58 29.7 13.20   0.298074   0.29  1 
CSS_J095247.2+100837 09 52 47.20 +10 08 37.7 13.04   0.37973    0.56  1 
CSS_J095249.8+245143 09 52 49.81 +24 51 43.2 15.64   0.8074322  0.24  2 
CSS_J095251.5+131613 09 52 51.57 +13 16 13.5 15.95   0.295348   0.42  1 
CSS_J095252.5+275631 09 52 52.57 +27 56 31.3 15.29   0.800892   0.35  2 
CSS_J095253.7+265538 09 52 53.71 +26 55 38.2 16.19   0.240548   0.55  1 
CSS_J095254.6+061146 09 52 54.61 +06 11 46.0 15.56   0.2577062  0.05  8 
CSS_J095257.1+392434 09 52 57.13 +39 24 34.8 16.69   0.281502   0.29  1 
CSS_J095257.6-084212 09 52 57.65 -08 42 12.2 16.01   0.268228   0.25  1 
CSS_J095258.1-143826 09 52 58.11 -14 38 26.2 15.71   0.390963   0.53  5 
CSS_J095259.8+250732 09 52 59.83 +25 07 32.1 15.47   0.535805   0.21  2 
CSS_J095300.3-071318 09 53 00.37 -07 13 18.7 16.15   0.690289   0.18  1 
CSS_J095307.4+340742 09 53 07.47 +34 07 42.9 14.80   0.265852   0.47  1 
CSS_J095307.5+170340 09 53 07.54 +17 03 40.5 15.91   0.465961   0.43  1 
CSS_J095309.5+390351 09 53 09.55 +39 03 51.9 14.03   0.312406   0.58  1 
CSS_J095310.4+551046 09 53 10.46 +55 10 46.0 16.72   0.556567   0.81  4 
CSS_J095311.9+400819 09 53 11.92 +40 08 19.3 13.86   0.3609     0.37  1 
CSS_J095312.7+173000 09 53 12.79 +17 30 00.7 19.23   0.356223   0.36  5 
CSS_J095313.8-153827 09 53 13.89 -15 38 27.6 15.92   0.3527985  0.52  6 
CSS_J095315.7+152655 09 53 15.71 +15 26 55.2 14.25   2.02384    0.16  8 
CSS_J095318.4+120148 09 53 18.45 +12 01 48.9 16.82   0.321195   0.36  5 
CSS_J095318.9+133318 09 53 18.99 +13 33 18.6 14.42   0.329712   0.54  1 
CSS_J095323.2-124440 09 53 23.20 -12 44 40.3 14.93   0.437288   0.47  1 
CSS_J095325.1-130840 09 53 25.17 -13 08 40.2 16.09   0.26271    0.23  5 
CSS_J095327.6+114953 09 53 27.62 +11 49 53.0 16.35   0.24742    0.28  1 
CSS_J095327.9+263520 09 53 27.97 +26 35 20.9 15.10   0.408197   0.20  2 
CSS_J095330.4+045955 09 53 30.41 +04 59 55.2 15.97   0.2873314  0.11  5 
CSS_J095331.9+350645 09 53 31.94 +35 06 45.0 18.60   0.6394323  0.32  4 
CSS_J095332.1-131622 09 53 32.18 -13 16 22.6 14.51   0.281876   0.62  1 
CSS_J095333.8+171740 09 53 33.83 +17 17 40.8 15.96   0.704679   0.33  2 
CSS_J095335.4+403319 09 53 35.43 +40 33 19.2 14.57   0.472607   0.49  2 
CSS_J095336.1+433551 09 53 36.16 +43 35 51.7 17.48   0.301918   0.38  1 
CSS_J095339.5-140028 09 53 39.54 -14 00 28.7 16.38   0.27163    0.19  1 
CSS_J095341.4+294157 09 53 41.46 +29 41 57.1 19.43   0.314885   0.47  1 
CSS_J095349.6+444226 09 53 49.65 +44 42 26.6 18.04   0.239186   0.32  1 
CSS_J095355.2+073540 09 53 55.24 +07 35 40.3 17.83   1.38591    0.62  3 
CSS_J095401.0+005017 09 54 01.04 +00 50 17.3 16.30   0.266355   0.20  1 
CSS_J095402.1-161233 09 54 02.10 -16 12 33.8 13.05   0.484372   0.27  1 
CSS_J095402.2-111654 09 54 02.22 -11 16 54.8 12.91   0.8832112  0.21  1 
CSS_J095402.4+425718 09 54 02.43 +42 57 18.4 12.87   0.257446   0.17  1 
CSS_J095402.9-053714 09 54 02.96 -05 37 14.2 15.52   0.333362   0.63  1 
CSS_J095404.1+055633 09 54 04.15 +05 56 33.0 16.05   1.34386    0.12  1 
CSS_J095404.6-041107 09 54 04.63 -04 11 07.7 17.74   0.477578   0.58  1 
CSS_J095405.5+225039 09 54 05.53 +22 50 39.5 17.98   0.2780942  0.44  5 
CSS_J095409.3-091448 09 54 09.31 -09 14 48.3 18.43   0.309106   0.45  1 a  
CSS_J095423.2+534803 09 54 23.26 +53 48 03.3 16.44   0.244962   0.60  1 
CSS_J095425.0+160519 09 54 25.03 +16 05 19.5 16.89   0.271173   0.12  1 
CSS_J095425.4-125049 09 54 25.45 -12 50 49.8 16.14   0.317446   0.50  1 
CSS_J095433.7+182835 09 54 33.76 +18 28 35.2 17.31   0.101778   0.33 11 
CSS_J095436.1+305741 09 54 36.16 +30 57 41.9 17.78   0.38398    0.21  2 
CSS_J095440.7-045659 09 54 40.76 -04 56 59.8 14.15   0.289772   0.30  1 
CSS_J095443.1-125054 09 54 43.10 -12 50 54.0 14.19   0.374314   0.20  1 
CSS_J095443.2+431917 09 54 43.26 +43 19 17.3 13.62   0.457304   0.22  1 
CSS_J095443.8-010421 09 54 43.83 -01 04 21.7 17.45   4.5781726  0.46  1 
CSS_J095445.1-032042 09 54 45.10 -03 20 42.0 13.77   0.415461   0.45  1 
CSS_J095446.9-022020 09 54 46.93 -02 20 20.3 13.80   0.4451380  0.08  1 
CSS_J095452.9-124525 09 54 52.90 -12 45 25.0 16.32   0.4608216  0.53  4 
CSS_J095456.8-123840 09 54 56.83 -12 38 40.9 13.63   0.403336   0.29  1 
CSS_J095457.0+322951 09 54 57.02 +32 29 51.6 17.36   0.8504260  0.47  2 
CSS_J095501.1-140437 09 55 01.18 -14 04 37.9 18.37   0.5744780  0.64  4 
CSS_J095501.1-014745 09 55 01.19 -01 47 45.1 13.45   0.372382   0.62  1 
CSS_J095501.7-053440 09 55 01.79 -05 34 40.5 17.30   1.17144    0.39  2 
CSS_J095502.7-145635 09 55 02.73 -14 56 35.4 17.90   0.292798   0.34  1 
CSS_J095503.7+132024 09 55 03.78 +13 20 24.7 16.52   1.31789    0.55  2 
CSS_J095506.9-102827 09 55 06.92 -10 28 27.7 16.52   0.270974   0.35  1 
CSS_J095508.9-043012 09 55 08.93 -04 30 12.6 16.97   0.265334   0.56  1 
CSS_J095509.9+232547 09 55 09.93 +23 25 47.3 17.72   0.33195    0.28  1 
CSS_J095519.2-150652 09 55 19.26 -15 06 52.6 16.54   0.614198   0.55  2 a  
CSS_J095522.6-044551 09 55 22.63 -04 45 51.2 16.68   0.289308   0.57  1 
CSS_J095525.2+105619 09 55 25.27 +10 56 19.3 15.20   0.6215060  0.11  2 
CSS_J095534.6+081826 09 55 34.62 +08 18 26.3 17.15   0.277213   0.21  1 
CSS_J095535.4+484353 09 55 35.47 +48 43 53.9 13.59   0.341703   0.26  1 
CSS_J095535.6-000625 09 55 35.62 -00 06 25.2 16.60   0.395071   0.18  1 
CSS_J095537.3+231335 09 55 37.34 +23 13 35.1 13.11   0.4702     0.17  1 a  
CSS_J095538.9+302534 09 55 38.91 +30 25 34.8 18.40   0.3606216  0.35  5 
CSS_J095539.2+104055 09 55 39.24 +10 40 55.5 16.14   0.311582   0.10  1 
CSS_J095543.6+350639 09 55 43.65 +35 06 39.1 14.27   0.280417   0.47  5 
CSS_J095544.5-022522 09 55 44.57 -02 25 22.6 16.16   0.274896   0.14  1 
CSS_J095544.8+182307 09 55 44.84 +18 23 07.9 17.03   0.3753066  0.36  5 
CSS_J095546.0+044241 09 55 46.04 +04 42 41.8 16.39   0.3463887  0.38  5 
CSS_J095547.9+071949 09 55 47.95 +07 19 49.9 17.01   0.3414712  0.37  5 
CSS_J095548.9+505606 09 55 48.90 +50 56 06.7 18.70   0.3168990  0.56  5 
CSS_J095550.5+030144 09 55 50.52 +03 01 44.4 17.20   0.323507   0.27  1 
CSS_J095550.7-140937 09 55 50.73 -14 09 37.1 13.72   0.241444   0.48  1 
CSS_J095557.5+421445 09 55 57.56 +42 14 45.0 13.38   0.382583   0.12  1 
CSS_J095602.0-133755 09 56 02.03 -13 37 55.8 16.72   0.234786   0.25  1 
CSS_J095602.2-002139 09 56 02.26 -00 21 39.1 16.45   0.239556   0.23  1 
CSS_J095603.4+483901 09 56 03.42 +48 39 01.9 15.00   0.291483   0.41  1 
CSS_J095606.7+233037 09 56 06.73 +23 30 37.6 16.22   2.2097885  0.49 10 
CSS_J095610.3+204045 09 56 10.37 +20 40 45.4 14.78   0.236017   0.92  1 
CSS_J095614.1+221108 09 56 14.19 +22 11 08.5 14.48   0.273585   0.10  1 
CSS_J095615.4-131504 09 56 15.40 -13 15 04.3 18.40   0.30415    0.43  1 
CSS_J095616.8+050905 09 56 16.82 +05 09 05.6 17.61   0.467454   0.35  2 
CSS_J095617.1+625243 09 56 17.17 +62 52 43.6 14.75   0.274822   0.28  1 
CSS_J095619.6+481413 09 56 19.64 +48 14 13.9 16.71   0.586198   0.36  2 
CSS_J095621.7+203208 09 56 21.79 +20 32 08.1 14.64   0.30577    0.31  1 
CSS_J095622.7+005129 09 56 22.78 +00 51 29.8 14.94   0.32896    0.19  1 
CSS_J095624.3+344056 09 56 24.33 +34 40 56.4 16.59   0.252948   0.67  1 
CSS_J095625.8+134026 09 56 25.80 +13 40 26.8 14.43   0.289942   0.06  1 a  
CSS_J095626.2+002445 09 56 26.29 +00 24 45.7 13.86   0.764002   0.21  2 
CSS_J095626.5+121424 09 56 26.59 +12 14 24.4 17.25   1.81698    0.24  2 
CSS_J095627.7-011724 09 56 27.74 -01 17 24.1 17.75   0.438052   0.26  1 
CSS_J095628.2+060333 09 56 28.28 +06 03 33.2 12.60   0.316089   0.45  1 a  
CSS_J095628.7+192531 09 56 28.73 +19 25 31.9 14.18   0.569541   0.59  1 
CSS_J095630.2+522825 09 56 30.25 +52 28 25.8 17.02   0.306352   0.33  1 
CSS_J095630.5-100015 09 56 30.59 -10 00 15.2 13.06   3.11912    0.48 16 a 
CSS_J095633.3+143955 09 56 33.31 +14 39 55.8 14.44   0.493922   0.41  1 
CSS_J095635.7-163004 09 56 35.72 -16 30 04.3 15.66   0.3171     0.75  1 
CSS_J095635.9+080523 09 56 35.91 +08 05 23.5 13.80   0.744708   0.28  1 
CSS_J095636.0+211701 09 56 36.05 +21 17 01.0 18.09   0.242915   0.52  1 
CSS_J095637.5-075327 09 56 37.54 -07 53 27.7 14.56   0.270872   0.44  1 
CSS_J095638.4+333413 09 56 38.49 +33 34 13.5 16.73   0.284081   0.28  1 
CSS_J095644.2+430045 09 56 44.20 +43 00 45.7 14.36   0.333866   0.53  1 
CSS_J095646.0+141626 09 56 46.07 +14 16 26.0 14.16   0.7583781  0.39  2 
CSS_J095648.1+082529 09 56 48.15 +08 25 29.0 16.72   0.281786   0.47  1 
CSS_J095656.8+111912 09 56 56.84 +11 19 12.2 15.59   0.558081   0.53  2 
CSS_J095704.6+455401 09 57 04.65 +45 54 01.1 16.61   0.5403340  0.46  2 
CSS_J095706.1+083938 09 57 06.19 +08 39 38.9 16.31   0.283832   0.44  5 
CSS_J095706.7+032641 09 57 06.74 +03 26 41.5 15.82   0.467769   0.35  2 
CSS_J095707.3+300839 09 57 07.37 +30 08 39.2 17.66   0.244852   0.23  1 
CSS_J095709.5-025735 09 57 09.56 -02 57 35.4 14.45   0.267604   0.67  1 
CSS_J095711.4-105834 09 57 11.44 -10 58 34.1 15.40   0.310854   0.32  1 
CSS_J095719.3+402959 09 57 19.32 +40 29 59.8 15.42   0.296607   0.26  1 
CSS_J095720.9+363200 09 57 20.98 +36 32 00.2 18.37   0.225234   0.43  1 a  
CSS_J095721.2+141215 09 57 21.28 +14 12 15.5 13.17   0.295682   0.57  1 
CSS_J095725.8+320117 09 57 25.85 +32 01 17.8 17.98   0.3889338  0.34  5 
CSS_J095729.5+410636 09 57 29.51 +41 06 36.3 13.17   0.326898   0.29  1 
CSS_J095731.1+042753 09 57 31.14 +04 27 53.9 14.31   0.347386   0.53  1 
CSS_J095733.5+151606 09 57 33.54 +15 16 06.4 16.12   0.27766    0.33  1 
CSS_J095734.1+074528 09 57 34.18 +07 45 28.0 13.48   0.446177   0.45  1 
CSS_J095734.5+012146 09 57 34.51 +01 21 46.0 15.10 547.73956    0.15  8 a  
CSS_J095734.7+133841 09 57 34.74 +13 38 41.2 14.16   1.0414428  0.17  2 
CSS_J095737.4+155356 09 57 37.49 +15 53 56.4 15.79   0.378364   0.35  1 
CSS_J095740.5+320659 09 57 40.53 +32 06 59.9 14.31   0.339539   0.37  6 
CSS_J095741.4-073723 09 57 41.44 -07 37 23.1 14.69   0.592619   0.28  1 
CSS_J095742.0+275825 09 57 42.09 +27 58 25.8 16.36   0.2868149  0.42  5 
CSS_J095742.3-173548 09 57 42.37 -17 35 48.9 15.48   0.334524   0.33  1 
CSS_J095743.7-024335 09 57 43.79 -02 43 35.7 15.19   0.285652   0.10  1 
CSS_J095743.9+262306 09 57 43.92 +26 23 06.7 14.48   0.304732   0.38  1 
CSS_J095747.0-170233 09 57 47.03 -17 02 33.2 13.18   0.243309   0.20  5 
CSS_J095747.4+060319 09 57 47.48 +06 03 19.2 13.72   0.2836     0.41  1 
CSS_J095750.3+393328 09 57 50.31 +39 33 28.0 17.28   0.629771   0.41  4 
CSS_J095750.3+100611 09 57 50.36 +10 06 11.1 15.28   0.295968   0.47  1 
CSS_J095752.1+582721 09 57 52.12 +58 27 21.2 14.24   0.7322670  0.35  1 
CSS_J095752.5+000705 09 57 52.56 +00 07 05.0 15.74   0.272      0.30  1 
CSS_J095754.3+261549 09 57 54.36 +26 15 49.3 18.18   0.3517372  0.47  5 
CSS_J095755.0+070412 09 57 55.00 +07 04 12.0 19.01   0.37645    0.33  1 a  
CSS_J095755.1+053929 09 57 55.13 +05 39 29.4 17.21   0.334742   0.71  1 
CSS_J095759.3+030659 09 57 59.35 +03 06 59.8 14.08   0.397586   0.29  2 
CSS_J095805.7-043444 09 58 05.79 -04 34 44.6 15.02   0.331167   0.55  5 
CSS_J095806.4-185911 09 58 06.44 -18 59 11.2 16.83   0.439574   0.50  1 
CSS_J095808.0-175425 09 58 08.08 -17 54 25.0 15.30   0.28191    0.13  1 
CSS_J095809.7-044256 09 58 09.74 -04 42 56.5 15.65   0.333394   0.30  1 
CSS_J095809.8-044808 09 58 09.88 -04 48 08.4 15.52   0.427166   0.11  1 
CSS_J095810.9+091723 09 58 10.96 +09 17 23.0 16.11   1.90164    0.25  2 
CSS_J095810.9+662520 09 58 10.98 +66 25 20.8 13.33   0.39283    0.41  1 a  
CSS_J095814.1+151140 09 58 14.10 +15 11 40.2 14.41   0.34457    0.25  1 
CSS_J095814.2+290038 09 58 14.20 +29 00 38.8 17.22   0.2780911  0.09  1 
CSS_J095817.1-190654 09 58 17.16 -19 06 54.6 15.03   0.323704   0.34  1 
CSS_J095818.0-103919 09 58 18.07 -10 39 19.8 17.10   0.262702   0.45  1 
CSS_J095819.9-101125 09 58 19.93 -10 11 25.9 17.08   0.3695208  0.48  4 
CSS_J095820.4-010738 09 58 20.45 -01 07 38.8 15.38   0.280768   0.31  1 
CSS_J095820.9+183522 09 58 20.97 +18 35 22.7 16.34   0.2668635  0.35  5 
CSS_J095823.2-153953 09 58 23.23 -15 39 53.8 17.71   0.2884190  0.43  5 a  
CSS_J095825.5+002447 09 58 25.57 +00 24 47.2 13.74   0.2693764  0.26  6 
CSS_J095825.8+141536 09 58 25.89 +14 15 36.0 13.48   0.446849   0.42  1 
CSS_J095828.5-010738 09 58 28.56 -01 07 38.7 15.24   0.233994   0.26  1 
CSS_J095830.6+431957 09 58 30.61 +43 19 57.4 13.92   0.339236   0.35  1 
CSS_J095830.7+312435 09 58 30.76 +31 24 35.6 14.46   0.256476   0.28  1 
CSS_J095831.8-184800 09 58 31.81 -18 48 00.7 15.83   0.51847    1.12  4 
CSS_J095833.7-072344 09 58 33.77 -07 23 44.0 15.57   0.324388   0.15  1 
CSS_J095834.0+130714 09 58 34.01 +13 07 14.5 16.94   0.358084   0.31  1 
CSS_J095835.8+005027 09 58 35.88 +00 50 27.2 15.29   0.416334   0.20  2 
CSS_J095836.4+204302 09 58 36.46 +20 43 02.4 18.30   0.2670953  0.48  5 
CSS_J095836.5+012438 09 58 36.58 +01 24 38.5 17.26   0.317318   0.39  1 
CSS_J095840.2-175426 09 58 40.28 -17 54 26.7 15.70   0.313918   0.55  5 
CSS_J095842.1-160142 09 58 42.18 -16 01 42.4 16.17   0.318948   0.25  1 
CSS_J095848.6+070038 09 58 48.66 +07 00 38.7 18.90   0.23488    0.60  1 a  
CSS_J095849.2+152235 09 58 49.26 +15 22 35.8 16.36   0.260115   0.23  1 
CSS_J095851.3+224029 09 58 51.37 +22 40 29.4 17.61   0.6560904  0.28  1 
CSS_J095853.1-183541 09 58 53.19 -18 35 41.8 16.82   0.54063    0.80  4 
CSS_J095854.1-020916 09 58 54.18 -02 09 16.4 12.02   0.808398   0.33  1 
CSS_J095855.8+053350 09 58 55.89 +05 33 50.7 17.35   0.6960720  0.40  2 
CSS_J095857.8+011541 09 58 57.83 +01 15 41.2 13.37   0.271166   0.35  5 
CSS_J095901.0+421948 09 59 01.00 +42 19 48.7 13.06   0.45833    0.28  1 
CSS_J095901.1+421946 09 59 01.12 +42 19 46.2 12.99   0.5950714  0.24  1 
CSS_J095906.4+294050 09 59 06.42 +29 40 50.1 15.63   0.291612   0.43  1 
CSS_J095906.5+294049 09 59 06.50 +29 40 49.8 15.62   0.291612   0.55  1 
CSS_J095910.1-145154 09 59 10.19 -14 51 54.3 16.36   0.968818   0.56  1 
CSS_J095911.2-151330 09 59 11.24 -15 13 30.4 13.93   0.400331   0.87  1 a  
CSS_J095917.1+534312 09 59 17.19 +53 43 12.0 17.41   0.562668   1.04  4 
CSS_J095917.9+481728 09 59 17.95 +48 17 28.6 17.52   0.3985532  0.36  5 
CSS_J095920.3+445015 09 59 20.37 +44 50 15.9 14.11   0.313338   0.59  1 
CSS_J095922.2-170743 09 59 22.29 -17 07 43.9 15.34   0.5381024  1.93  4 
CSS_J095923.0+193107 09 59 23.01 +19 31 07.3 19.80   0.53424    0.72  4 
CSS_J095924.6+164621 09 59 24.63 +16 46 21.3 17.49   2.56059    0.26  2 
CSS_J095925.6-154857 09 59 25.67 -15 48 57.7 15.44   1.04999    0.36  1 
CSS_J095928.6+214932 09 59 28.69 +21 49 32.4 14.55   0.294551   0.75  1 
CSS_J095937.4+091330 09 59 37.41 +09 13 30.4 14.51   1.31681    0.19  2 
CSS_J095941.0-001804 09 59 41.00 -00 18 04.9 18.15   0.356374   0.25  1 
CSS_J095941.1+114358 09 59 41.17 +11 43 58.3 14.29   0.306938   0.60  3 
CSS_J095948.8+364721 09 59 48.85 +36 47 21.0 16.03   0.27579    0.52  1 
CSS_J095953.5+031229 09 59 53.52 +03 12 29.3 15.21   0.273864   0.55  1 
CSS_J095954.7-001755 09 59 54.77 -00 17 55.0 13.77   0.342766   0.31  1 
CSS_J095958.5+211459 09 59 58.57 +21 14 59.8 12.63 266.952      0.27  8 
CSS_J095959.8+280840 09 59 59.85 +28 08 40.9 18.03   0.379288   0.37  5 
CSS_J100001.7+242305 10 00 01.70 +24 23 05.1 15.85   1.2955     0.15  1 
CSS_J100002.0+135110 10 00 02.01 +13 51 10.0 16.07   0.337039   0.24  1 
CSS_J100002.7+091420 10 00 02.78 +09 14 20.6 13.85   0.291905   0.33  1 
CSS_J100003.9+051746 10 00 03.91 +05 17 46.1 18.73 216.38856    0.86 13 
